The data is acquired by "MPS-140801".Channal number: 8Sample rate:64000Starting time:2022/11/11 14:12:10Sample number:6400CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	-0.00091721	0.00226563	0.00772019	0.00237282	0.00804299	0.00523166	0.00528525	0.00394049
0.00085266	-0.00086484	0.00407326	0.00248610	0.00872755	0.00306713	0.00490643	0.00329978
0.00006090	0.00062244	0.00588820	0.00233384	0.00914291	0.00488694	0.00554227	0.00381868
-0.00065655	0.00200740	0.00715501	0.00209023	0.00849611	0.00610746	0.00583217	0.00420847
-0.00149580	0.00297455	0.00798939	0.00179058	0.00678349	0.00627190	0.00550694	0.00441189
-0.00231557	0.00369322	0.00802837	0.00095010	0.00474077	0.00570062	0.00429008	0.00401723
-0.00310732	0.00418045	0.00749120	-0.00002558	0.00272850	0.00472128	0.00262984	0.00301840
-0.00336190	0.00436073	0.00660443	-0.00105242	0.00107678	0.00391978	0.00105120	0.00158594
-0.00291243	0.00427303	0.00511107	-0.00221812	-0.00033132	0.00316092	-0.00062488	-0.00010963
-0.00190142	0.00389299	0.00313412	-0.00293192	-0.00207926	0.00236795	-0.00131796	-0.00144464
-0.00073816	0.00262862	0.00097203	-0.00355801	-0.00386741	0.00100492	-0.00188193	-0.00261887
0.00034715	0.00103902	-0.00130578	-0.00379554	-0.00553861	-0.00090747	-0.00257259	-0.00353609
0.00136669	-0.00069552	-0.00340454	-0.00362257	-0.00650577	-0.00281864	-0.00315239	-0.00411955
0.00217549	-0.00228999	-0.00485527	-0.00358968	-0.00651917	-0.00434002	-0.00376387	-0.00471763
0.00285762	-0.00343133	-0.00611598	-0.00337652	-0.00544238	-0.00533032	-0.00367617	-0.00505382
0.00353731	-0.00426937	-0.00664707	-0.00300257	-0.00380163	-0.00538392	-0.00294897	-0.00494784
0.00426937	-0.00476879	-0.00676035	-0.00224005	-0.00174916	-0.00491739	-0.00156523	-0.00440214
0.00487841	-0.00507452	-0.00596859	-0.00135938	-0.00011450	-0.00418167	0.00008283	-0.00330709
0.00502824	-0.00505260	-0.00490521	-0.00018149	0.00129726	-0.00337408	0.00169435	-0.00166512
0.00436316	-0.00497708	-0.00348858	0.00084657	0.00290634	-0.00272363	0.00260669	-0.00023996
0.00337043	-0.00422796	-0.00133867	0.00161517	0.00434733	-0.00164441	0.00328273	0.00125097
0.00204881	-0.00291852	0.00102562	0.00204516	0.00601245	-0.00030208	0.00374194	0.00249828
0.00100492	-0.00155671	0.00324497	0.00197451	0.00746196	0.00139470	0.00417071	0.00322913
0.00031914	0.00028503	0.00530840	0.00195624	0.00835481	0.00346666	0.00492592	0.00385157
-0.00040440	0.00152869	0.00666412	0.00176256	0.00774334	0.00471763	0.00524993	0.00420360
-0.00125219	0.00267856	0.00772507	0.00151286	0.00635107	0.00548136	0.00518902	0.00442041
-0.00208414	0.00351416	0.00822813	0.00106338	0.00457877	0.00512812	0.00433759	0.00431079
-0.00272850	0.00387837	0.00779084	0.00008161	0.00238500	0.00424988	0.00259451	0.00348249
-0.00328273	0.00423161	0.00716597	-0.00079784	0.00093305	0.00348371	0.00100004	0.00240815
-0.00313290	0.00424867	0.00568600	-0.00187950	-0.00073450	0.00275286	-0.00053474	0.00069552
-0.00228390	0.00381990	0.00412198	-0.00260060	-0.00216697	0.00185635	-0.00170775	-0.00071380
-0.00104999	0.00295385	0.00207926	-0.00316945	-0.00394049	0.00080881	-0.00237282	-0.00196720
0.00024971	0.00153113	-0.00026067	-0.00348736	-0.00567626	-0.00085996	-0.00291365	-0.00294288
0.00117301	-0.00022169	-0.00240815	-0.00347397	-0.00706000	-0.00277113	-0.00321695	-0.00346788
0.00194527	-0.00180154	-0.00404525	-0.00341063	-0.00732432	-0.00459460	-0.00377849	-0.00414269
0.00260304	-0.00296359	-0.00537052	-0.00313047	-0.00647044	-0.00572254	-0.00389664	-0.00433880
0.00345569	-0.00368591	-0.00618176	-0.00280889	-0.00476513	-0.00595763	-0.00333145	-0.00467621
0.00408666	-0.00445330	-0.00641198	-0.00217184	-0.00287102	-0.00571402	-0.00225223	-0.00427303
0.00467378	-0.00463723	-0.00597956	-0.00122173	-0.00099030	-0.00474686	-0.00053839	-0.00327298
0.00509889	-0.00465550	-0.00502093	-0.00019124	0.00073572	-0.00408910	0.00118276	-0.00174186
0.00474077	-0.00432053	-0.00364815	0.00103415	0.00214382	-0.00321939	0.00247636	-0.00007552
0.00383086	-0.00401601	-0.00173820	0.00195380	0.00368957	-0.00230461	0.00314021	0.00118519
0.00288685	-0.00296481	0.00055666	0.00226198	0.00564824	-0.00096837	0.00371027	0.00253970
0.00167121	-0.00141419	0.00282229	0.00266760	0.00735599	0.00090016	0.00411711	0.00309027
0.00094279	0.00015104	0.00503798	0.00265907	0.00867882	0.00289660	0.00487110	0.00357872
0.00022534	0.00166146	0.00657642	0.00229974	0.00869953	0.00451664	0.00524871	0.00409275
-0.00062488	0.00277722	0.00784322	0.00221447	0.00760813	0.00546431	0.00525358	0.00426572
-0.00151529	0.00381137	0.00844130	0.00160543	0.00591622	0.00562997	0.00471154	0.00427181
-0.00225345	0.00429861	0.00833045	0.00089773	0.00385035	0.00503433	0.00314752	0.00364815
-0.00291487	0.00469814	0.00775430	-0.00004020	0.00213164	0.00438874	0.00139105	0.00253604
-0.00310367	0.00488329	0.00651917	-0.00123513	0.00061757	0.00350442	-0.00030452	0.00102684
-0.00229730	0.00471519	0.00512203	-0.00217549	-0.00093914	0.00290634	-0.00143246	-0.00066385
-0.00129117	0.00377727	0.00302328	-0.00300744	-0.00263227	0.00186123	-0.00235942	-0.00204516
-0.00006943	0.00240205	0.00081368	-0.00336190	-0.00416949	0.00041049	-0.00281620	-0.00298430
0.00115596	0.00086362	-0.00134232	-0.00333876	-0.00567504	-0.00149946	-0.00328273	-0.00368104
0.00183078	-0.00082342	-0.00326446	-0.00317554	-0.00640467	-0.00336921	-0.00395024	-0.00429739
0.00258355	-0.00220960	-0.00472006	-0.00301475	-0.00565920	-0.00478097	-0.00397094	-0.00467012
0.00329004	-0.00324253	-0.00553374	-0.00268100	-0.00426937	-0.00532301	-0.00383939	-0.00483578
0.00399530	-0.00418654	-0.00591744	-0.00210850	-0.00233506	-0.00512325	-0.00274068	-0.00463480
0.00458851	-0.00446792	-0.00583948	-0.00148849	-0.00042998	-0.00451664	-0.00109871	-0.00390638
0.00497342	-0.00479802	-0.00521704	-0.00027894	0.00114378	-0.00372854	0.00052377	-0.00268100
0.00494906	-0.00483091	-0.00395998	0.00092696	0.00247636	-0.00299282	0.00201471	-0.00096716
0.00416949	-0.00432175	-0.00198791	0.00188924	0.00424501	-0.00211215	0.00308783	0.00057737
0.00320842	-0.00335459	-0.00002314	0.00264445	0.00597225	-0.00088067	0.00366520	0.00199278
0.00192457	-0.00223518	0.00221082	0.00286858	0.00758012	0.00060904	0.00416340	0.00276992
0.00098177	-0.00050307	0.00439483	0.00283326	0.00897116	0.00272363	0.00499048	0.00340941
0.00007674	0.00087458	0.00606726	0.00260669	0.00929883	0.00438996	0.00557394	0.00381990
-0.00072841	0.00211581	0.00740593	0.00257746	0.00862036	0.00563606	0.00586384	0.00436682
-0.00149215	0.00339114	0.00827564	0.00221325	0.00690895	0.00601366	0.00548258	0.00452273
-0.00242642	0.00400261	0.00833532	0.00144221	0.00479558	0.00547284	0.00424867	0.00409641
-0.00324618	0.00432297	0.00770071	0.00045556	0.00279915	0.00457877	0.00240936	0.00299891
-0.00350807	0.00452761	0.00689190	-0.00052256	0.00125097	0.00379798	0.00060539	0.00162614
-0.00326567	0.00436316	0.00544117	-0.00161274	-0.00033132	0.00331927	-0.00089773	-0.00003654
-0.00241180	0.00377361	0.00340088	-0.00259451	-0.00181250	0.00250803	-0.00165781	-0.00147510
-0.00113160	0.00251777	0.00128629	-0.00309392	-0.00349955	0.00118641	-0.00213042	-0.00252264
0.00016200	0.00086240	-0.00096107	-0.00334729	-0.00515857	-0.00065167	-0.00276870	-0.00328151
0.00099395	-0.00087824	-0.00292339	-0.00319990	-0.00627555	-0.00269805	-0.00330831	-0.00383330
0.00171140	-0.00242154	-0.00435342	-0.00316457	-0.00618176	-0.00430591	-0.00373707	-0.00442041
0.00238744	-0.00362988	-0.00571523	-0.00310001	-0.00529500	-0.00522069	-0.00387715	-0.00480776
0.00319746	-0.00458729	-0.00622805	-0.00257380	-0.00357019	-0.00522800	-0.00296846	-0.00475295
0.00387350	-0.00512447	-0.00610624	-0.00199400	-0.00162492	-0.00473468	-0.00165050	-0.00405012
0.00429739	-0.00547405	-0.00552643	-0.00084900	0.00008892	-0.00383695	0.00000244	-0.00301840
0.00449715	-0.00550207	-0.00457755	0.00018637	0.00159447	-0.00317675	0.00162492	-0.00157132
0.00393684	-0.00534859	-0.00293070	0.00114987	0.00288685	-0.00234237	0.00270292	0.00005725
0.00271023	-0.00457877	-0.00103171	0.00197329	0.00455806	-0.00145561	0.00337774	0.00137765
0.00163954	-0.00321939	0.00127289	0.00244591	0.00661783	-0.00000731	0.00393927	0.00235577
0.00076861	-0.00165172	0.00351903	0.00251655	0.00822204	0.00186488	0.00459338	0.00306956
-0.00027407	-0.00013521	0.00523896	0.00249585	0.00899431	0.00383086	0.00527063	0.00352513
-0.00075521	0.00128507	0.00681029	0.00227537	0.00867152	0.00525724	0.00578588	0.00403916
-0.00158838	0.00240084	0.00768243	0.00179667	0.00733772	0.00588577	0.00572376	0.00441920
-0.00239962	0.00330831	0.00812094	0.00125706	0.00538757	0.00566773	0.00470545	0.00431688
-0.00308540	0.00374194	0.00770680	0.00057981	0.00332901	0.00493323	0.00320477	0.00356532
-0.00352147	0.00407083	0.00682003	-0.00053961	0.00161517	0.00409762	0.00130335	0.00211702
-0.00359577	0.00407813	0.00560682	-0.00165294	0.00002558	0.00334363	-0.00021560	0.00061391
-0.00274799	0.00366886	0.00371027	-0.00251899	-0.00148971	0.00256284	-0.00135085	-0.00118276
-0.00152138	0.00275773	0.00163223	-0.00323157	-0.00304764	0.00148240	-0.00196476	-0.00235090
-0.00018515	0.00122904	-0.00063827	-0.00345691	-0.00494663	-0.00006943	-0.00245200	-0.00321086
0.00070892	-0.00023753	-0.00271754	-0.00337408	-0.00614034	-0.00213286	-0.00307809	-0.00382965
0.00151407	-0.00189412	-0.00446548	-0.00335216	-0.00646557	-0.00389299	-0.00356045	-0.00441676
0.00226076	-0.00303546	-0.00584679	-0.00333632	-0.00568478	-0.00492348	-0.00362014	-0.00488085
0.00308296	-0.00411468	-0.00653257	-0.00296724	-0.00400383	-0.00532301	-0.00312316	-0.00494297
0.00382965	-0.00473833	-0.00681760	-0.00236186	-0.00209266	-0.00477731	-0.00205247	-0.00457389
0.00435586	-0.00515614	-0.00641319	-0.00146291	-0.00048967	-0.00394293	-0.00035203	-0.00347518
0.00467621	-0.00531692	-0.00540341	-0.00041658	0.00105851	-0.00322182	0.00142637	-0.00213773
0.00436073	-0.00525358	-0.00401601	0.00057006	0.00246296	-0.00269074	0.00263836	-0.00040075
0.00354340	-0.00476879	-0.00216331	0.00141054	0.00392344	-0.00172724	0.00329369	0.00114865
0.00228268	-0.00371271	0.00014130	0.00194649	0.00574203	-0.00041415	0.00385035	0.00218158
0.00123392	-0.00229121	0.00245565	0.00215722	0.00746318	0.00127898	0.00424745	0.00295994
0.00020464	-0.00068700	0.00435098	0.00203785	0.00856067	0.00331562	0.00507574	0.00347640
-0.00034106	0.00100248	0.00596129	0.00194893	0.00872389	0.00486136	0.00555810	0.00404646
-0.00131918	0.00193797	0.00714526	0.00173576	0.00736452	0.00553130	0.00565555	0.00430226
-0.00224614	0.00285518	0.00759595	0.00128020	0.00577614	0.00555079	0.00475904	0.00449715
-0.00275286	0.00361892	0.00772019	0.00067725	0.00373585	0.00495150	0.00327055	0.00398312
-0.00347031	0.00390273	0.00701980	-0.00030696	0.00190873	0.00401723	0.00142272	0.00276504
-0.00358968	0.00405499	0.00593205	-0.00154940	0.00034350	0.00329491	-0.00027407	0.00131918
-0.00300135	0.00382477	0.00439362	-0.00262740	-0.00126924	0.00247149	-0.00160056	-0.00037030
-0.00186854	0.00311463	0.00242642	-0.00330465	-0.00295872	0.00156889	-0.00230704	-0.00171749
-0.00040562	0.00185514	0.00028016	-0.00366033	-0.00460069	0.00007430	-0.00279184	-0.00259695
0.00061269	-0.00007065	-0.00186854	-0.00378092	-0.00630357	-0.00200740	-0.00359699	-0.00337165
0.00151286	-0.00144830	-0.00371027	-0.00357628	-0.00679324	-0.00379432	-0.00393562	-0.00411589
0.00212311	-0.00286005	-0.00519146	-0.00338992	-0.00641563	-0.00516832	-0.00427790	-0.00468961
0.00303180	-0.00394415	-0.00612816	-0.00308296	-0.00494175	-0.00578345	-0.00392344	-0.00486380
0.00378579	-0.00467012	-0.00663245	-0.00257015	-0.00308174	-0.00559952	-0.00285884	-0.00479193
0.00439483	-0.00508427	-0.00632306	-0.00171506	-0.00122295	-0.00497464	-0.00138861	-0.00393440
0.00475417	-0.00528038	-0.00571036	-0.00066385	0.00041049	-0.00427790	0.00035203	-0.00272972
0.00457998	-0.00526454	-0.00434977	0.00035446	0.00174186	-0.00347518	0.00181616	-0.00122173
0.00379432	-0.00483334	-0.00272485	0.00116327	0.00318772	-0.00266881	0.00262618	0.00040318
0.00257624	-0.00404525	-0.00070892	0.00179058	0.00493444	-0.00156767	0.00311220	0.00155914
0.00161030	-0.00260669	0.00175160	0.00232897	0.00670553	0.00010597	0.00367129	0.00239353
0.00047018	-0.00103780	0.00399774	0.00241667	0.00812094	0.00213530	0.00419507	0.00295506
-0.00027163	0.00056275	0.00555688	0.00216697	0.00846566	0.00398069	0.00485040	0.00348249
-0.00102197	0.00174673	0.00708679	0.00178083	0.00768731	0.00513908	0.00533641	0.00387106
-0.00170288	0.00270170	0.00797843	0.00167973	0.00594058	0.00556541	0.00482969	0.00396120
-0.00269805	0.00347640	0.00809293	0.00094158	0.00380285	0.00519877	0.00351416	0.00363719
-0.00354096	0.00372611	0.00751678	-0.00009501	0.00170775	0.00424867	0.00180032	0.00251899
-0.00378945	0.00400992	0.00674329	-0.00094523	0.00035324	0.00347640	0.00024849	0.00128507
-0.00324862	0.00396972	0.00536077	-0.00203054	-0.00119372	0.00291852	-0.00130944	-0.00032036
-0.00234968	0.00343742	0.00325958	-0.00283082	-0.00269318	0.00182103	-0.00206099	-0.00193309
-0.00090991	0.00236551	0.00111333	-0.00338017	-0.00451177	0.00051768	-0.00265542	-0.00293801
0.00008648	0.00058102	-0.00125706	-0.00357507	-0.00609162	-0.00142394	-0.00329125	-0.00384913
0.00102562	-0.00110114	-0.00325106	-0.00343621	-0.00706243	-0.00345691	-0.00392831	-0.00427668
0.00179910	-0.00239475	-0.00492470	-0.00330831	-0.00691383	-0.00504407	-0.00431201	-0.00476513
0.00260304	-0.00338748	-0.00587602	-0.00301962	-0.00584070	-0.00612938	-0.00429617	-0.00506356
0.00336434	-0.00430226	-0.00650090	-0.00269561	-0.00402576	-0.00592840	-0.00345204	-0.00514639
0.00419020	-0.00483578	-0.00647775	-0.00209266	-0.00209388	-0.00549233	-0.00204638	-0.00450446
0.00471397	-0.00510376	-0.00605508	-0.00118763	-0.00029721	-0.00470179	-0.00040440	-0.00343864
0.00474321	-0.00517319	-0.00495393	0.00004994	0.00131187	-0.00383695	0.00115352	-0.00186610
0.00441311	-0.00476757	-0.00324740	0.00099395	0.00278697	-0.00328273	0.00226319	-0.00030087
0.00324009	-0.00409519	-0.00137399	0.00176134	0.00432906	-0.00232410	0.00292583	0.00117910
0.00213286	-0.00291365	0.00104755	0.00213895	0.00624997	-0.00094401	0.00333389	0.00212190
0.00090503	-0.00133258	0.00323888	0.00210484	0.00777257	0.00112794	0.00382599	0.00265298
0.00020707	0.00028381	0.00510863	0.00194406	0.00855336	0.00296481	0.00456293	0.00319137
-0.00044582	0.00161274	0.00670432	0.00176622	0.00793945	0.00428764	0.00504894	0.00347153
-0.00117788	0.00278940	0.00768122	0.00143855	0.00666777	0.00512325	0.00490521	0.00380894
-0.00212190	0.00359456	0.00808684	0.00097325	0.00468474	0.00512690	0.00403428	0.00380894
-0.00289416	0.00418654	0.00777988	0.00007430	0.00246174	0.00426937	0.00219498	0.00304764
-0.00325837	0.00433637	0.00713795	-0.00078688	0.00086606	0.00349346	0.00043364	0.00172967
-0.00317188	0.00445330	0.00582364	-0.00183687	-0.00053717	0.00280889	-0.00110845	0.00012668
-0.00245809	0.00413295	0.00399896	-0.00297090	-0.00212799	0.00205125	-0.00219011	-0.00145926
-0.00113891	0.00305495	0.00183930	-0.00347397	-0.00392466	0.00100613	-0.00262496	-0.00251777
0.00010963	0.00156402	-0.00053474	-0.00381016	-0.00574325	-0.00055910	-0.00318772	-0.00341550
0.00102075	-0.00016444	-0.00257868	-0.00384304	-0.00719277	-0.00249341	-0.00389299	-0.00399774
0.00181129	-0.00175891	-0.00430104	-0.00371758	-0.00732188	-0.00435342	-0.00437413	-0.00455075
0.00241789	-0.00308783	-0.00574569	-0.00361526	-0.00655693	-0.00547649	-0.00462749	-0.00500509
0.00343255	-0.00405986	-0.00649359	-0.00309636	-0.00481020	-0.00561413	-0.00406717	-0.00500266
0.00405621	-0.00474321	-0.00658373	-0.00265176	-0.00299039	-0.00530109	-0.00290147	-0.00461774
0.00487598	-0.00494297	-0.00621587	-0.00163588	-0.00105729	-0.00447279	-0.00107313	-0.00367008
0.00497951	-0.00510376	-0.00525845	-0.00060539	0.00052743	-0.00373585	0.00060660	-0.00228756
0.00463236	-0.00509280	-0.00385279	0.00054326	0.00199034	-0.00317797	0.00178205	-0.00066142
0.00377970	-0.00451421	-0.00205247	0.00143612	0.00364572	-0.00242520	0.00270901	0.00071258
0.00233141	-0.00355192	0.00011815	0.00199156	0.00539732	-0.00117423	0.00328638	0.00195380
0.00134476	-0.00204394	0.00242763	0.00222422	0.00723418	0.00050307	0.00396363	0.00272728
0.00036664	-0.00031792	0.00432540	0.00202689	0.00837796	0.00255310	0.00453613	0.00311585
-0.00053961	0.00099517	0.00604412	0.00200131	0.00838892	0.00422065	0.00519146	0.00358603
-0.00134111	0.00224492	0.00726098	0.00164806	0.00716231	0.00515248	0.00533276	0.00388811
-0.00213530	0.00297821	0.00780911	0.00118154	0.00529378	0.00502945	0.00469205	0.00379798
-0.00304277	0.00361526	0.00767756	0.00044825	0.00319503	0.00435464	0.00315361	0.00326811
-0.00368348	0.00399530	0.00711115	-0.00054814	0.00140932	0.00348615	0.00121930	0.00217427
-0.00380285	0.00411224	0.00605751	-0.00180032	-0.00025945	0.00263714	-0.00051647	0.00043364
-0.00317919	0.00381990	0.00440580	-0.00264689	-0.00166390	0.00211581	-0.00169922	-0.00118154
-0.00199156	0.00293801	0.00227294	-0.00339479	-0.00334363	0.00104146	-0.00258111	-0.00252874
-0.00068456	0.00166146	0.00013155	-0.00378579	-0.00531205	-0.00037517	-0.00317797	-0.00357263
0.00034593	-0.00010232	-0.00213164	-0.00386253	-0.00677009	-0.00235942	-0.00399165	-0.00418898
0.00105729	-0.00166390	-0.00378823	-0.00370662	-0.00738400	-0.00430835	-0.00446792	-0.00470666
0.00186001	-0.00304520	-0.00531936	-0.00361770	-0.00686510	-0.00561901	-0.00498073	-0.00525236
0.00260182	-0.00420116	-0.00634376	-0.00334119	-0.00554958	-0.00596372	-0.00478462	-0.00559952
0.00335459	-0.00498926	-0.00676035	-0.00269074	-0.00360674	-0.00594789	-0.00358481	-0.00530352
0.00418654	-0.00548014	-0.00648262	-0.00183808	-0.00175404	-0.00524871	-0.00199887	-0.00439849
0.00462627	-0.00549233	-0.00569331	-0.00080393	-0.00005481	-0.00427668	-0.00016200	-0.00309149
0.00453370	-0.00557515	-0.00460313	0.00042876	0.00127655	-0.00351416	0.00131065	-0.00143003
0.00380894	-0.00524384	-0.00277479	0.00141541	0.00282229	-0.00293070	0.00218645	0.00011328
0.00257259	-0.00429130	-0.00065533	0.00197938	0.00458729	-0.00192457	0.00271632	0.00143734
0.00143490	-0.00299039	0.00164563	0.00231679	0.00636325	-0.00008648	0.00324862	0.00233628
0.00053961	-0.00128264	0.00364693	0.00224370	0.00787002	0.00166512	0.00392709	0.00288685
-0.00025214	0.00017784	0.00553130	0.00215844	0.00820864	0.00348006	0.00453370	0.00345569
-0.00102684	0.00160665	0.00689312	0.00196842	0.00749729	0.00476026	0.00504773	0.00391004
-0.00179545	0.00258477	0.00758864	0.00151773	0.00580659	0.00501849	0.00458973	0.00401967
-0.00270657	0.00339723	0.00781155	0.00075886	0.00388811	0.00443869	0.00337896	0.00372245
-0.00350929	0.00372124	0.00728656	-0.00022169	0.00190630	0.00373463	0.00158350	0.00265176
-0.00372733	0.00399287	0.00643512	-0.00118885	0.00040928	0.00309514	-0.00012424	0.00115109
-0.00343499	0.00389177	0.00504164	-0.00206952	-0.00105729	0.00246418	-0.00149337	-0.00050916
-0.00255310	0.00344230	0.00314143	-0.00299770	-0.00256406	0.00145682	-0.00249341	-0.00210484
-0.00114621	0.00219133	0.00081124	-0.00347153	-0.00442163	0.00020951	-0.00308783	-0.00319259
-0.00001705	0.00056884	-0.00148606	-0.00375656	-0.00604533	-0.00152138	-0.00355923	-0.00419994
0.00095132	-0.00107191	-0.00339235	-0.00364937	-0.00690652	-0.00343255	-0.00412929	-0.00483822
0.00160421	-0.00264689	-0.00485283	-0.00348249	-0.00676035	-0.00512203	-0.00466768	-0.00537052
0.00253848	-0.00357263	-0.00610624	-0.00325837	-0.00563484	-0.00590525	-0.00452761	-0.00571158
0.00330343	-0.00443381	-0.00679202	-0.00299282	-0.00377240	-0.00605873	-0.00386132	-0.00584679
0.00411224	-0.00504285	-0.00653622	-0.00212799	-0.00190630	-0.00538513	-0.00243982	-0.00502336
0.00459095	-0.00530961	-0.00597225	-0.00129482	-0.00011206	-0.00472006	-0.00083560	-0.00385766
0.00460069	-0.00523531	-0.00508792	-0.00029234	0.00129482	-0.00400139	0.00059442	-0.00243372
0.00401114	-0.00527429	-0.00341063	0.00067603	0.00259086	-0.00320842	0.00166755	-0.00072354
0.00289538	-0.00451908	-0.00126680	0.00150555	0.00425476	-0.00226441	0.00233019	0.00047627
0.00190508	-0.00335947	0.00092574	0.00203419	0.00620856	-0.00061513	0.00279671	0.00167608
0.00069552	-0.00203176	0.00315361	0.00183808	0.00766051	0.00123513	0.00339235	0.00249219
0.00010963	-0.00028625	0.00521338	0.00194649	0.00837430	0.00342890	0.00409519	0.00290756
-0.00054326	0.00091600	0.00661905	0.00161517	0.00791874	0.00479193	0.00461165	0.00342037
-0.00129482	0.00210606	0.00751190	0.00142272	0.00649602	0.00548014	0.00451908	0.00355070
-0.00214991	0.00299404	0.00788098	0.00085631	0.00444356	0.00534372	0.00360795	0.00334607
-0.00308418	0.00340697	0.00755819	0.00000609	0.00230217	0.00454344	0.00205977	0.00285396
-0.00356776	0.00379188	0.00658860	-0.00099274	0.00063949	0.00361039	0.00021804	0.00135451
-0.00348736	0.00375656	0.00529865	-0.00187219	-0.00103293	0.00300622	-0.00135694	0.00002193
-0.00278210	0.00330465	0.00337408	-0.00288441	-0.00259329	0.00209266	-0.00219254	-0.00167121
-0.00153356	0.00259938	0.00120468	-0.00349224	-0.00428034	0.00086362	-0.00279915	-0.00272728
-0.00032401	0.00097568	-0.00099152	-0.00384670	-0.00609284	-0.00089042	-0.00321939	-0.00368469
0.00071014	-0.00056763	-0.00311829	-0.00376509	-0.00733772	-0.00268465	-0.00371880	-0.00419507
0.00132284	-0.00180641	-0.00489668	-0.00379676	-0.00744004	-0.00457998	-0.00413295	-0.00460800
0.00211946	-0.00340941	-0.00616227	-0.00370418	-0.00663610	-0.00551547	-0.00414756	-0.00516588
0.00292218	-0.00443016	-0.00716597	-0.00344960	-0.00491617	-0.00597103	-0.00368348	-0.00524018
0.00374925	-0.00488207	-0.00718302	-0.00278575	-0.00302449	-0.00560561	-0.00232653	-0.00492470
0.00427059	-0.00542046	-0.00675791	-0.00190630	-0.00117667	-0.00483456	-0.00075521	-0.00402332
0.00454222	-0.00558003	-0.00585531	-0.00077592	0.00027650	-0.00398434	0.00098786	-0.00228756
0.00415000	-0.00538513	-0.00431444	0.00018880	0.00184905	-0.00326567	0.00218767	-0.00059321
0.00327785	-0.00478584	-0.00256650	0.00110845	0.00337652	-0.00244834	0.00294532	0.00092087
0.00179058	-0.00396242	-0.00031305	0.00165659	0.00511350	-0.00128386	0.00343255	0.00197329
0.00072963	-0.00238378	0.00205856	0.00194527	0.00678958	0.00047018	0.00396729	0.00285762
-0.00007918	-0.00075156	0.00424623	0.00189412	0.00798086	0.00262618	0.00471641	0.00346909
-0.00069065	0.00073572	0.00593083	0.00169435	0.00798330	0.00420847	0.00523653	0.00386375
-0.00147753	0.00170531	0.00728534	0.00151651	0.00690043	0.00518415	0.00543142	0.00416218
-0.00238622	0.00260304	0.00780424	0.00098665	0.00497221	0.00525602	0.00483943	0.00427424
-0.00319868	0.00318284	0.00787002	0.00030939	0.00291852	0.00460678	0.00337774	0.00378336
-0.00390882	0.00346422	0.00719764	-0.00066507	0.00105729	0.00390638	0.00153722	0.00261278
-0.00392222	0.00370662	0.00621952	-0.00168582	-0.00039344	0.00319624	-0.00007674	0.00104877
-0.00350320	0.00339114	0.00436926	-0.00274312	-0.00181859	0.00236551	-0.00146291	-0.00077104
-0.00241058	0.00266151	0.00241545	-0.00334850	-0.00353487	0.00146170	-0.00233141	-0.00211093
-0.00106338	0.00115352	0.00025092	-0.00380407	-0.00521704	-0.00000731	-0.00286493	-0.00282473
-0.00002558	-0.00050916	-0.00191482	-0.00386497	-0.00684805	-0.00195380	-0.00353974	-0.00370418
